"Plot Title: 10715221"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10715221, SEN S/N: 10715221)","Intensity, lum/ft² (LGR S/N: 10715221, SEN S/N: 10715221)","Coupler Detached (LGR S/N: 10715221)","Coupler Attached (LGR S/N: 10715221)","Host Connected (LGR S/N: 10715221)","Stopped (LGR S/N: 10715221)","End Of File (LGR S/N: 10715221)"
1,03/17/17 09:26:50 AM,67.564,5.0,,,,,
2,03/17/17 09:26:56 AM,,,Logged,,,,
3,03/17/17 09:56:50 AM,71.168,0.0,,,,,
4,03/17/17 10:26:50 AM,76.528,107.0,,,,,
5,03/17/17 10:56:50 AM,89.938,208.0,,,,,
6,03/17/17 11:26:50 AM,103.512,2688.0,,,,,
7,03/17/17 11:56:50 AM,103.104,2176.0,,,,,
8,03/17/17 12:26:50 PM,98.699,2048.0,,,,,
9,03/17/17 12:56:50 PM,100.283,1856.0,,,,,
10,03/17/17 01:26:50 PM,97.331,53.0,,,,,
11,03/17/17 01:56:50 PM,94.444,49.0,,,,,
12,03/17/17 02:26:50 PM,95.400,94.0,,,,,
13,03/17/17 02:43:25 PM,,,,Logged,,,
14,03/17/17 02:56:50 PM,97.720,12.0,,,,,
15,03/17/17 03:26:50 PM,97.331,0.0,,,,,
16,03/17/17 03:47:32 PM,,,Logged,,,,
17,03/17/17 03:48:13 PM,,,,Logged,,,
18,03/17/17 03:49:00 PM,,,Logged,,,,
19,03/17/17 03:49:11 PM,,,,Logged,,,
20,03/17/17 03:56:50 PM,92.737,1.0,,,,,
21,03/17/17 04:16:16 PM,,,Logged,,,,
22,03/17/17 04:26:50 PM,85.554,1.0,,,,,
23,03/17/17 04:56:50 PM,81.442,1.0,,,,,
24,03/17/17 05:26:50 PM,79.326,0.0,,,,,
25,03/17/17 05:56:50 PM,78.098,0.0,,,,,
26,03/17/17 06:26:50 PM,77.225,0.0,,,,,
27,03/17/17 06:56:50 PM,76.703,0.0,,,,,
28,03/17/17 07:26:50 PM,76.181,0.0,,,,,
29,03/17/17 07:56:50 PM,75.832,0.0,,,,,
30,03/17/17 08:26:50 PM,75.484,0.0,,,,,
31,03/17/17 08:56:50 PM,75.312,0.0,,,,,
32,03/17/17 09:26:50 PM,75.139,0.0,,,,,
33,03/17/17 09:56:50 PM,74.791,0.0,,,,,
34,03/17/17 10:26:50 PM,74.619,0.0,,,,,
35,03/17/17 10:56:50 PM,74.271,0.0,,,,,
36,03/17/17 11:26:50 PM,74.098,0.0,,,,,
37,03/17/17 11:56:50 PM,73.926,0.0,,,,,
38,03/18/17 12:26:50 AM,73.580,0.0,,,,,
39,03/18/17 12:56:50 AM,73.407,0.0,,,,,
40,03/18/17 01:26:50 AM,73.234,0.0,,,,,
41,03/18/17 01:56:50 AM,73.062,0.0,,,,,
42,03/18/17 02:26:50 AM,72.891,0.0,,,,,
43,03/18/17 02:56:50 AM,72.718,0.0,,,,,
44,03/18/17 03:26:50 AM,72.372,0.0,,,,,
45,03/18/17 03:56:50 AM,72.199,0.0,,,,,
46,03/18/17 04:26:50 AM,72.028,0.0,,,,,
47,03/18/17 04:56:50 AM,71.856,0.0,,,,,
48,03/18/17 05:26:50 AM,71.683,0.0,,,,,
49,03/18/17 05:56:50 AM,71.512,0.0,,,,,
50,03/18/17 06:26:50 AM,71.339,0.0,,,,,
51,03/18/17 06:56:50 AM,71.168,0.0,,,,,
52,03/18/17 07:26:50 AM,70.995,0.0,,,,,
53,03/18/17 07:56:50 AM,70.824,0.0,,,,,
54,03/18/17 08:26:50 AM,70.995,0.0,,,,,
55,03/18/17 08:56:50 AM,70.824,0.0,,,,,
56,03/18/17 09:26:50 AM,72.718,0.0,,,,,
57,03/18/17 09:56:50 AM,77.749,0.0,,,,,
58,03/18/17 10:26:50 AM,81.442,0.0,,,,,
59,03/18/17 10:56:50 AM,86.823,2.0,,,,,
60,03/18/17 11:26:50 AM,92.550,22.0,,,,,
61,03/18/17 11:56:50 AM,99.885,94.0,,,,,
62,03/18/17 12:26:50 PM,99.291,6.0,,,,,
63,03/18/17 12:56:50 PM,92.737,432.0,,,,,
64,03/18/17 01:26:50 PM,91.240,608.0,,,,,
65,03/18/17 01:56:50 PM,123.071,21504.0,,,,,
66,03/18/17 02:26:50 PM,132.604,21504.0,,,,,
67,03/18/17 02:56:50 PM,119.397,11264.0,,,,,
68,03/18/17 03:26:50 PM,101.887,3584.0,,,,,
69,03/18/17 03:56:50 PM,101.887,16384.0,,,,,
70,03/18/17 04:26:50 PM,85.554,2432.0,,,,,
71,03/18/17 04:56:50 PM,78.098,800.0,,,,,
72,03/18/17 05:26:50 PM,77.400,1344.0,,,,,
73,03/18/17 05:56:50 PM,72.372,672.0,,,,,
74,03/18/17 06:26:50 PM,67.564,320.0,,,,,
75,03/18/17 06:56:50 PM,61.912,15.0,,,,,
76,03/18/17 07:26:50 PM,58.820,0.0,,,,,
77,03/18/17 07:56:50 PM,57.614,0.0,,,,,
78,03/18/17 08:26:50 PM,56.230,0.0,,,,,
79,03/18/17 08:56:50 PM,56.057,0.0,,,,,
80,03/18/17 09:26:50 PM,54.322,0.0,,,,,
81,03/18/17 09:56:50 PM,53.274,0.0,,,,,
82,03/18/17 10:26:50 PM,52.750,0.0,,,,,
83,03/18/17 10:56:50 PM,52.225,0.0,,,,,
84,03/18/17 11:26:50 PM,51.699,0.0,,,,,
85,03/18/17 11:56:50 PM,52.401,0.0,,,,,
86,03/19/17 12:26:50 AM,51.874,0.0,,,,,
87,03/19/17 12:56:50 AM,50.643,0.0,,,,,
88,03/19/17 01:26:50 AM,49.228,0.0,,,,,
89,03/19/17 01:56:50 AM,48.695,0.0,,,,,
90,03/19/17 02:26:50 AM,47.802,0.0,,,,,
91,03/19/17 02:56:50 AM,47.266,0.0,,,,,
92,03/19/17 03:26:50 AM,46.728,0.0,,,,,
93,03/19/17 03:56:50 AM,46.548,0.0,,,,,
94,03/19/17 04:26:50 AM,46.728,0.0,,,,,
95,03/19/17 04:56:50 AM,47.266,0.0,,,,,
96,03/19/17 05:26:50 AM,47.446,0.0,,,,,
97,03/19/17 05:56:50 AM,47.982,0.0,,,,,
98,03/19/17 06:26:50 AM,47.982,0.0,,,,,
99,03/19/17 06:56:50 AM,47.802,89.0,,,,,
100,03/19/17 07:26:50 AM,50.995,464.0,,,,,
101,03/19/17 07:56:50 AM,61.398,2048.0,,,,,
102,03/19/17 08:26:50 AM,74.964,2176.0,,,,,
103,03/19/17 08:56:50 AM,87.004,3840.0,,,,,
104,03/19/17 09:26:50 AM,81.621,2944.0,,,,,
105,03/19/17 09:56:50 AM,88.833,8192.0,,,,,
106,03/19/17 10:26:50 AM,96.942,7680.0,,,,,
107,03/19/17 10:56:50 AM,100.483,4608.0,,,,,
108,03/19/17 11:26:50 AM,121.582,15872.0,,,,,
109,03/19/17 11:56:50 AM,116.796,15360.0,,,,,
110,03/19/17 12:26:50 PM,118.918,21504.0,,,,,
111,03/19/17 12:56:50 PM,109.180,14848.0,,,,,
112,03/19/17 01:26:50 PM,118.206,3840.0,,,,,
113,03/19/17 01:56:50 PM,129.841,18432.0,,,,,
114,03/19/17 02:26:50 PM,120.848,19456.0,,,,,
115,03/19/17 02:56:50 PM,115.178,18432.0,,,,,
116,03/19/17 03:26:50 PM,102.697,6144.0,,,,,
117,03/19/17 03:56:50 PM,97.720,8192.0,,,,,
118,03/19/17 04:26:50 PM,91.240,5120.0,,,,,
119,03/19/17 04:56:50 PM,84.654,1536.0,,,,,
120,03/19/17 05:26:50 PM,79.326,992.0,,,,,
121,03/19/17 05:56:50 PM,73.753,336.0,,,,,
122,03/19/17 06:26:50 PM,70.995,272.0,,,,,
