"Plot Title: 3"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 1161340, SEN S/N: 1161340)","Intensity, lum/ft² (LGR S/N: 1161340, SEN S/N: 1161340)","Coupler Attached (LGR S/N: 1161340)","Host Connected (LGR S/N: 1161340)","Stopped (LGR S/N: 1161340)","End Of File (LGR S/N: 1161340)"
908,04/05/17 07:30:00 AM,38.250,464.0,,,,
909,04/05/17 08:00:00 AM,40.881,464.0,,,,
910,04/05/17 08:30:00 AM,47.802,1344.0,,,,
911,04/05/17 09:00:00 AM,77.225,9216.0,,,,
912,04/05/17 09:30:00 AM,85.374,8192.0,,,,
913,04/05/17 10:00:00 AM,87.915,7424.0,,,,
914,04/05/17 10:30:00 AM,94.633,8704.0,,,,
915,04/05/17 11:00:00 AM,97.525,9216.0,,,,
916,04/05/17 11:30:00 AM,105.370,14336.0,,,,
917,04/05/17 12:00:00 PM,113.814,13312.0,,,,
918,04/05/17 12:30:00 PM,126.387,17408.0,,,,
919,04/05/17 01:00:00 PM,121.829,15360.0,,,,
920,04/05/17 01:30:00 PM,127.434,16384.0,,,,
921,04/05/17 02:00:00 PM,122.572,11776.0,,,,
922,04/05/17 02:30:00 PM,124.331,12800.0,,,,
923,04/05/17 03:00:00 PM,124.331,11776.0,,,,
924,04/05/17 03:30:00 PM,120.119,9728.0,,,,
925,04/05/17 04:00:00 PM,115.637,8192.0,,,,
926,04/05/17 04:30:00 PM,110.264,6400.0,,,,
927,04/05/17 05:00:00 PM,86.277,1088.0,,,,
928,04/05/17 05:30:00 PM,77.225,800.0,,,,
929,04/05/17 06:00:00 PM,67.735,352.0,,,,
930,04/05/17 06:30:00 PM,61.741,272.0,,,,
931,04/05/17 07:00:00 PM,56.230,73.0,,,,
932,04/05/17 07:30:00 PM,52.050,0.0,,,,
933,04/05/17 08:00:00 PM,49.937,0.0,,,,
934,04/05/17 08:30:00 PM,50.643,0.0,,,,
935,04/05/17 09:00:00 PM,49.050,0.0,,,,
936,04/05/17 09:30:00 PM,47.446,0.0,,,,
937,04/05/17 10:00:00 PM,46.908,0.0,,,,
938,04/05/17 10:30:00 PM,45.828,0.0,,,,
939,04/05/17 11:00:00 PM,43.648,0.0,,,,
940,04/05/17 11:30:00 PM,42.363,0.0,,,,
941,04/06/17 12:00:00 AM,41.439,0.0,,,,
942,04/06/17 12:30:00 AM,41.439,0.0,,,,
943,04/06/17 01:00:00 AM,41.254,0.0,,,,
944,04/06/17 01:30:00 AM,41.067,0.0,,,,
945,04/06/17 02:00:00 AM,40.509,0.0,,,,
946,04/06/17 02:30:00 AM,41.067,0.0,,,,
947,04/06/17 03:00:00 AM,41.625,0.0,,,,
948,04/06/17 03:30:00 AM,40.696,0.0,,,,
949,04/06/17 04:00:00 AM,39.947,0.0,,,,
950,04/06/17 04:30:00 AM,39.573,0.0,,,,
951,04/06/17 05:00:00 AM,40.134,0.0,,,,
952,04/06/17 05:30:00 AM,40.134,0.0,,,,
953,04/06/17 06:00:00 AM,39.196,0.0,,,,
954,04/06/17 06:30:00 AM,38.818,82.0,,,,
955,04/06/17 07:00:00 AM,39.760,304.0,,,,
956,04/06/17 07:30:00 AM,45.286,800.0,,,,
957,04/06/17 08:00:00 AM,43.831,320.0,,,,
958,04/06/17 08:30:00 AM,45.648,368.0,,,,
959,04/06/17 09:00:00 AM,81.090,8192.0,,,,
960,04/06/17 09:30:00 AM,98.699,13824.0,,,,
961,04/06/17 10:00:00 AM,87.733,2688.0,,,,
962,04/06/17 10:30:00 AM,112.023,16384.0,,,,
963,04/06/17 11:00:00 AM,121.582,17408.0,,,,
964,04/06/17 11:30:00 AM,126.648,19456.0,,,,
965,04/06/17 12:00:00 PM,127.171,18432.0,,,,
966,04/06/17 12:30:00 PM,131.765,18432.0,,,,
967,04/06/17 01:00:00 PM,134.596,17408.0,,,,
968,04/06/17 01:30:00 PM,116.562,10240.0,,,,
969,04/06/17 02:00:00 PM,124.585,13824.0,,,,
970,04/06/17 02:30:00 PM,124.840,13824.0,,,,
971,04/06/17 03:00:00 PM,126.648,12288.0,,,,
972,04/06/17 03:30:00 PM,121.093,9728.0,,,,
973,04/06/17 04:00:00 PM,114.949,8192.0,,,,
974,04/06/17 04:30:00 PM,99.489,4096.0,,,,
975,04/06/17 05:00:00 PM,86.823,2688.0,,,,
976,04/06/17 05:30:00 PM,83.399,2816.0,,,,
977,04/06/17 06:00:00 PM,76.354,864.0,,,,
978,04/06/17 06:30:00 PM,70.824,336.0,,,,
979,04/06/17 07:00:00 PM,66.366,122.0,,,,
980,04/06/17 07:30:00 PM,60.883,0.0,,,,
981,04/06/17 08:00:00 PM,57.268,0.0,,,,
982,04/06/17 08:30:00 PM,55.884,0.0,,,,
983,04/06/17 09:00:00 PM,54.147,0.0,,,,
984,04/06/17 09:30:00 PM,52.401,0.0,,,,
985,04/06/17 10:00:00 PM,53.449,0.0,,,,
986,04/06/17 10:30:00 PM,53.274,0.0,,,,
987,04/06/17 11:00:00 PM,53.449,0.0,,,,
988,04/06/17 11:30:00 PM,51.523,0.0,,,,
989,04/07/17 12:00:00 AM,50.290,0.0,,,,
990,04/07/17 12:30:00 AM,46.369,0.0,,,,
991,04/07/17 01:00:00 AM,45.104,0.0,,,,
992,04/07/17 01:30:00 AM,47.266,0.0,,,,
993,04/07/17 02:00:00 AM,44.195,0.0,,,,
994,04/07/17 02:30:00 AM,43.831,0.0,,,,
995,04/07/17 03:00:00 AM,44.195,0.0,,,,
996,04/07/17 03:30:00 AM,42.915,0.0,,,,
997,04/07/17 04:00:00 AM,45.104,0.0,,,,
998,04/07/17 04:30:00 AM,46.188,0.0,,,,
999,04/07/17 05:00:00 AM,44.742,0.0,,,,
1000,04/07/17 05:30:00 AM,48.339,0.0,,,,
1001,04/07/17 06:00:00 AM,50.643,0.0,,,,
1002,04/07/17 06:30:00 AM,48.695,65.0,,,,
1003,04/07/17 07:00:00 AM,50.466,272.0,,,,
1004,04/07/17 07:30:00 AM,52.225,608.0,,,,
1005,04/07/17 08:00:00 AM,55.017,896.0,,,,
1006,04/07/17 08:30:00 AM,57.785,1152.0,,,,
1007,04/07/17 09:00:00 AM,58.993,1280.0,,,,
1008,04/07/17 09:30:00 AM,61.569,1664.0,,,,
1009,04/07/17 10:00:00 AM,64.825,2432.0,,,,
1010,04/07/17 10:30:00 AM,71.512,4096.0,,,,
1011,04/07/17 11:00:00 AM,75.832,4608.0,,,,
1012,04/07/17 11:30:00 AM,85.014,7168.0,,,,
1013,04/07/17 12:00:00 PM,89.200,7168.0,,,,
1014,04/07/17 12:30:00 PM,91.053,7168.0,,,,
1015,04/07/17 01:00:00 PM,95.590,9216.0,,,,
1016,04/07/17 01:30:00 PM,96.168,7424.0,,,,
1017,04/07/17 02:00:00 PM,90.495,5888.0,,,,
1018,04/07/17 02:30:00 PM,90.309,6400.0,,,,
1019,04/07/17 03:00:00 PM,90.867,5888.0,,,,
1020,04/07/17 03:30:00 PM,86.097,4864.0,,,,
1021,04/07/17 04:00:00 PM,88.466,5632.0,,,,
1022,04/07/17 04:30:00 PM,90.867,4608.0,,,,
1023,04/07/17 05:00:00 PM,83.043,2560.0,,,,
1024,04/07/17 05:30:00 PM,76.354,1600.0,,,,
1025,04/07/17 06:00:00 PM,68.592,1152.0,,,,
1026,04/07/17 06:30:00 PM,63.626,608.0,,,,
1027,04/07/17 07:00:00 PM,57.614,80.0,,,,
1028,04/07/17 07:30:00 PM,53.100,0.0,,,,
1029,04/07/17 08:00:00 PM,50.466,0.0,,,,
1030,04/07/17 08:30:00 PM,50.290,0.0,,,,
1031,04/07/17 09:00:00 PM,49.228,0.0,,,,
1032,04/07/17 09:30:00 PM,48.517,0.0,,,,
1033,04/07/17 10:00:00 PM,49.582,0.0,,,,
1034,04/07/17 10:30:00 PM,50.290,0.0,,,,
1035,04/07/17 11:00:00 PM,50.995,0.0,,,,
1036,04/07/17 11:30:00 PM,51.523,0.0,,,,
1037,04/08/17 12:00:00 AM,52.401,0.0,,,,
1038,04/08/17 12:30:00 AM,52.750,0.0,,,,
1039,04/08/17 01:00:00 AM,52.576,0.0,,,,
1040,04/08/17 01:30:00 AM,52.576,0.0,,,,
1041,04/08/17 02:00:00 AM,50.643,0.0,,,,
1042,04/08/17 02:30:00 AM,48.871,0.0,,,,
1043,04/08/17 03:00:00 AM,49.759,0.0,,,,
1044,04/08/17 03:30:00 AM,50.290,0.0,,,,
1045,04/08/17 04:00:00 AM,50.113,0.0,,,,
1046,04/08/17 04:30:00 AM,50.113,0.0,,,,
1047,04/08/17 05:00:00 AM,49.404,0.0,,,,
1048,04/08/17 05:30:00 AM,49.228,0.0,,,,
1049,04/08/17 06:00:00 AM,49.050,0.0,,,,
1050,04/08/17 06:30:00 AM,48.695,38.0,,,,
1051,04/08/17 07:00:00 AM,50.995,480.0,,,,
1052,04/08/17 07:30:00 AM,53.798,960.0,,,,
1053,04/08/17 08:00:00 AM,56.404,1984.0,,,,
1054,04/08/17 08:30:00 AM,56.230,1536.0,,,,
1055,04/08/17 09:00:00 AM,71.683,7168.0,,,,
1056,04/08/17 09:30:00 AM,81.266,9216.0,,,,
1057,04/08/17 10:00:00 AM,95.207,14336.0,,,,
1058,04/08/17 10:30:00 AM,102.900,16384.0,,,,
1059,04/08/17 11:00:00 AM,112.244,17408.0,,,,
1060,04/08/17 11:30:00 AM,119.878,18432.0,,,,
1061,04/08/17 12:00:00 PM,121.338,18432.0,,,,
1062,04/08/17 12:30:00 PM,123.321,18432.0,,,,
1063,04/08/17 01:00:00 PM,125.096,17408.0,,,,
1064,04/08/17 01:30:00 PM,128.496,16384.0,,,,
1065,04/08/17 02:00:00 PM,125.868,14848.0,,,,
1066,04/08/17 02:30:00 PM,125.353,13824.0,,,,
1067,04/08/17 03:00:00 PM,121.582,12288.0,,,,
1068,04/08/17 03:30:00 PM,116.796,10752.0,,,,
1069,04/08/17 04:00:00 PM,114.492,8704.0,,,,
1070,04/08/17 04:30:00 PM,107.895,6656.0,,,,
1071,04/08/17 05:00:00 PM,82.864,1088.0,,,,
1072,04/08/17 05:30:00 PM,72.545,864.0,,,,
1073,04/08/17 06:00:00 PM,63.282,304.0,,,,
1074,04/08/17 06:30:00 PM,58.647,216.0,,,,
1075,04/08/17 07:00:00 PM,55.017,93.0,,,,
1076,04/08/17 07:30:00 PM,52.050,0.0,,,,
1077,04/08/17 08:00:00 PM,49.759,0.0,,,,
1078,04/08/17 08:30:00 PM,47.446,0.0,,,,
1079,04/08/17 09:00:00 PM,46.369,0.0,,,,
1080,04/08/17 09:30:00 PM,45.466,0.0,,,,
1081,04/08/17 10:00:00 PM,44.922,0.0,,,,
1082,04/08/17 10:30:00 PM,43.466,0.0,,,,
1083,04/08/17 11:00:00 PM,43.099,0.0,,,,
1084,04/08/17 11:30:00 PM,42.363,0.0,,,,
1085,04/09/17 12:00:00 AM,41.254,0.0,,,,
1086,04/09/17 12:30:00 AM,40.134,0.0,,,,
1087,04/09/17 01:00:00 AM,40.881,0.0,,,,
1088,04/09/17 01:30:00 AM,40.881,0.0,,,,
1089,04/09/17 02:00:00 AM,41.067,0.0,,,,
1090,04/09/17 02:30:00 AM,42.179,0.0,,,,
1091,04/09/17 03:00:00 AM,41.067,0.0,,,,
1092,04/09/17 03:30:00 AM,41.254,0.0,,,,
1093,04/09/17 04:00:00 AM,40.881,0.0,,,,
1094,04/09/17 04:30:00 AM,40.134,0.0,,,,
1095,04/09/17 05:00:00 AM,39.947,0.0,,,,
1096,04/09/17 05:30:00 AM,40.134,0.0,,,,
1097,04/09/17 06:00:00 AM,40.134,0.0,,,,
1098,04/09/17 06:30:00 AM,40.696,168.0,,,,
1099,04/09/17 07:00:00 AM,41.810,512.0,,,,
1100,04/09/17 07:30:00 AM,45.104,1728.0,,,,
1101,04/09/17 08:00:00 AM,47.088,1344.0,,,,
1102,04/09/17 08:30:00 AM,49.228,2816.0,,,,
1103,04/09/17 09:00:00 AM,64.825,5120.0,,,,
1104,04/09/17 09:30:00 AM,68.248,7680.0,,,,
1105,04/09/17 10:00:00 AM,79.151,11264.0,,,,
1106,04/09/17 10:30:00 AM,93.304,13312.0,,,,
1107,04/09/17 11:00:00 AM,98.503,17408.0,,,,
1108,04/09/17 11:30:00 AM,101.082,14336.0,,,,
1109,04/09/17 12:00:00 PM,93.873,9216.0,,,,
1110,04/09/17 12:30:00 PM,91.053,10240.0,,,,
1111,04/09/17 01:00:00 PM,100.683,13312.0,,,,
1112,04/09/17 01:30:00 PM,100.483,15872.0,,,,
1113,04/09/17 02:00:00 PM,107.470,14336.0,,,,
1114,04/09/17 02:30:00 PM,89.384,7680.0,,,,
1115,04/09/17 03:00:00 PM,92.737,14336.0,,,,
1116,04/09/17 03:30:00 PM,98.699,10752.0,,,,
1117,04/09/17 04:00:00 PM,95.207,9216.0,,,,
1118,04/09/17 04:30:00 PM,93.682,6400.0,,,,
1119,04/09/17 05:00:00 PM,76.876,1600.0,,,,
1120,04/09/17 05:30:00 PM,66.366,960.0,,,,
1121,04/09/17 06:00:00 PM,57.268,320.0,,,,
1122,04/09/17 06:30:00 PM,53.449,232.0,,,,
1123,04/09/17 07:00:00 PM,50.995,101.0,,,,
1124,04/09/17 07:30:00 PM,48.160,0.0,,,,
1125,04/09/17 08:00:00 PM,46.908,0.0,,,,
1126,04/09/17 08:30:00 PM,46.008,0.0,,,,
1127,04/09/17 09:00:00 PM,45.828,0.0,,,,
1128,04/09/17 09:30:00 PM,46.188,0.0,,,,
1129,04/09/17 10:00:00 PM,46.188,0.0,,,,
1130,04/09/17 10:30:00 PM,45.648,0.0,,,,
1131,04/09/17 11:00:00 PM,44.560,0.0,,,,
1132,04/09/17 11:30:00 PM,43.466,0.0,,,,
1133,04/10/17 12:00:00 AM,43.282,0.0,,,,
1134,04/10/17 12:30:00 AM,42.179,0.0,,,,
1135,04/10/17 01:00:00 AM,41.810,0.0,,,,
1136,04/10/17 01:30:00 AM,40.881,0.0,,,,
1137,04/10/17 02:00:00 AM,40.881,0.0,,,,
1138,04/10/17 02:30:00 AM,40.881,0.0,,,,
1139,04/10/17 03:00:00 AM,41.439,0.0,,,,
1140,04/10/17 03:30:00 AM,42.179,0.0,,,,
1141,04/10/17 04:00:00 AM,42.548,0.0,,,,
1142,04/10/17 04:30:00 AM,41.994,0.0,,,,
1143,04/10/17 05:00:00 AM,41.439,0.0,,,,
1144,04/10/17 05:30:00 AM,41.994,0.0,,,,
1145,04/10/17 06:00:00 AM,41.439,0.0,,,,
1146,04/10/17 06:30:00 AM,41.810,136.0,,,,
1147,04/10/17 07:00:00 AM,43.831,608.0,,,,
1148,04/10/17 07:30:00 AM,46.188,896.0,,,,
1149,04/10/17 08:00:00 AM,50.113,1536.0,,,,
1150,04/10/17 08:30:00 AM,52.576,2048.0,,,,
1151,04/10/17 09:00:00 AM,74.964,7168.0,,,,
1152,04/10/17 09:30:00 AM,87.368,11264.0,,,,
1153,04/10/17 10:00:00 AM,101.685,12800.0,,,,
1154,04/10/17 10:30:00 AM,114.039,16384.0,,,,
1155,04/10/17 11:00:00 AM,117.968,18432.0,,,,
1156,04/10/17 11:30:00 AM,124.840,19456.0,,,,
1157,04/10/17 12:00:00 PM,128.763,19456.0,,,,
1158,04/10/17 12:30:00 PM,127.434,18432.0,,,,
1159,04/10/17 01:00:00 PM,129.841,17408.0,,,,
1160,04/10/17 01:30:00 PM,130.935,15872.0,,,,
1161,04/10/17 02:00:00 PM,126.127,15360.0,,,,
1162,04/10/17 02:30:00 PM,126.909,14336.0,,,,
1163,04/10/17 03:00:00 PM,124.840,12800.0,,,,
1164,04/10/17 03:30:00 PM,120.848,11264.0,,,,
1165,04/10/17 04:00:00 PM,117.968,9216.0,,,,
1166,04/10/17 04:30:00 PM,111.580,6912.0,,,,
1167,04/10/17 05:00:00 PM,91.800,1920.0,,,,
1168,04/10/17 05:30:00 PM,77.400,1152.0,,,,
1169,04/10/17 06:00:00 PM,65.338,320.0,,,,
1170,04/10/17 06:30:00 PM,58.820,224.0,,,,
1171,04/10/17 07:00:00 PM,53.449,105.0,,,,
1172,04/10/17 07:30:00 PM,48.871,0.0,,,,
1173,04/10/17 08:00:00 PM,46.369,0.0,,,,
1174,04/10/17 08:30:00 PM,44.379,0.0,,,,
1175,04/10/17 09:00:00 PM,44.013,0.0,,,,
1176,04/10/17 09:30:00 PM,45.648,0.0,,,,
1177,04/10/17 10:00:00 PM,44.922,0.0,,,,
1178,04/10/17 10:30:00 PM,42.915,0.0,,,,
1179,04/10/17 11:00:00 PM,43.099,0.0,,,,
1180,04/10/17 11:30:00 PM,41.067,0.0,,,,
1181,04/11/17 12:00:00 AM,43.831,0.0,,,,
1182,04/11/17 12:30:00 AM,42.363,0.0,,,,
1183,04/11/17 01:00:00 AM,39.573,0.0,,,,
1184,04/11/17 01:30:00 AM,41.994,0.0,,,,
1185,04/11/17 02:00:00 AM,42.363,0.0,,,,
1186,04/11/17 02:30:00 AM,41.254,0.0,,,,
1187,04/11/17 03:00:00 AM,39.760,0.0,,,,
1188,04/11/17 03:30:00 AM,39.007,0.0,,,,
1189,04/11/17 04:00:00 AM,41.625,0.0,,,,
1190,04/11/17 04:30:00 AM,41.067,0.0,,,,
1191,04/11/17 05:00:00 AM,39.573,0.0,,,,
1192,04/11/17 05:30:00 AM,37.870,0.0,,,,
1193,04/11/17 06:00:00 AM,36.914,0.0,,,,
1194,04/11/17 06:30:00 AM,36.531,176.0,,,,
1195,04/11/17 07:00:00 AM,39.007,512.0,,,,
1196,04/11/17 07:30:00 AM,41.254,432.0,,,,
1197,04/11/17 08:00:00 AM,43.466,608.0,,,,
1198,04/11/17 08:30:00 AM,47.982,512.0,,,,
1199,04/11/17 09:00:00 AM,79.326,7168.0,,,,
1200,04/11/17 09:30:00 AM,95.016,10752.0,,,,
1201,04/11/17 10:00:00 AM,101.282,12288.0,,,,
1202,04/11/17 10:30:00 AM,110.046,15872.0,,,,
1203,04/11/17 11:00:00 AM,118.441,18432.0,,,,
1204,04/11/17 11:30:00 AM,122.821,19456.0,,,,
1205,04/11/17 12:00:00 PM,117.498,14848.0,,,,
1206,04/11/17 12:30:00 PM,121.829,18432.0,,,,
1207,04/11/17 01:00:00 PM,125.868,16384.0,,,,
1208,04/11/17 01:30:00 PM,125.611,15360.0,,,,
1209,04/11/17 02:00:00 PM,129.031,15872.0,,,,
1210,04/11/17 02:30:00 PM,128.496,11776.0,,,,
1211,04/11/17 03:00:00 PM,106.205,6144.0,,,,
1212,04/11/17 03:30:00 PM,97.137,5632.0,,,,
1213,04/11/17 04:00:00 PM,89.384,3072.0,,,,
1214,04/11/17 04:30:00 PM,82.864,2816.0,,,,
1215,04/11/17 05:00:00 PM,82.330,2304.0,,,,
1216,04/11/17 05:30:00 PM,78.098,2048.0,,,,
1217,04/11/17 06:00:00 PM,76.006,1536.0,,,,
1218,04/11/17 06:30:00 PM,67.906,704.0,,,,
1219,04/11/17 07:00:00 PM,59.851,128.0,,,,
1220,04/11/17 07:30:00 PM,53.449,0.0,,,,
1221,04/11/17 08:00:00 PM,50.643,0.0,,,,
1222,04/11/17 08:30:00 PM,49.937,0.0,,,,
1223,04/11/17 09:00:00 PM,50.643,0.0,,,,
1224,04/11/17 09:30:00 PM,49.759,0.0,,,,
1225,04/11/17 10:00:00 PM,51.699,0.0,,,,
1226,04/11/17 10:30:00 PM,50.819,0.0,,,,
1227,04/11/17 11:00:00 PM,52.401,0.0,,,,
1228,04/11/17 11:30:00 PM,51.874,0.0,,,,
1229,04/12/17 12:00:00 AM,51.523,0.0,,,,
1230,04/12/17 12:30:00 AM,50.995,0.0,,,,
1231,04/12/17 01:00:00 AM,51.346,0.0,,,,
1232,04/12/17 01:30:00 AM,51.346,0.0,,,,
1233,04/12/17 02:00:00 AM,51.346,0.0,,,,
1234,04/12/17 02:30:00 AM,51.172,0.0,,,,
1235,04/12/17 03:00:00 AM,50.643,0.0,,,,
1236,04/12/17 03:30:00 AM,50.819,0.0,,,,
1237,04/12/17 04:00:00 AM,50.819,0.0,,,,
1238,04/12/17 04:30:00 AM,50.290,0.0,,,,
1239,04/12/17 05:00:00 AM,49.937,0.0,,,,
1240,04/12/17 05:30:00 AM,49.228,0.0,,,,
1241,04/12/17 06:00:00 AM,48.695,1.0,,,,
1242,04/12/17 06:30:00 AM,48.871,144.0,,,,
1243,04/12/17 07:00:00 AM,50.819,320.0,,,,
1244,04/12/17 07:30:00 AM,52.576,416.0,,,,
1245,04/12/17 08:00:00 AM,53.274,480.0,,,,
1246,04/12/17 08:30:00 AM,53.973,512.0,,,,
1247,04/12/17 09:00:00 AM,80.735,7936.0,,,,
1248,04/12/17 09:30:00 AM,95.783,12288.0,,,,
1249,04/12/17 10:00:00 AM,108.536,14336.0,,,,
1250,04/12/17 10:30:00 AM,116.330,16384.0,,,,
1251,04/12/17 11:00:00 AM,122.572,18432.0,,,,
1252,04/12/17 11:30:00 AM,127.963,19456.0,,,,
1253,04/12/17 12:00:00 PM,132.044,19456.0,,,,
1254,04/12/17 12:30:00 PM,134.308,18432.0,,,,
1255,04/12/17 01:00:00 PM,135.466,18432.0,,,,
1256,04/12/17 01:30:00 PM,135.466,16384.0,,,,
1257,04/12/17 02:00:00 PM,133.736,15872.0,,,,
1258,04/12/17 02:30:00 PM,130.935,14336.0,,,,
1259,04/12/17 03:00:00 PM,129.031,12800.0,,,,
1260,04/12/17 03:30:00 PM,126.127,10752.0,,,,
1261,04/12/17 04:00:00 PM,122.324,8704.0,,,,
1262,04/12/17 04:30:00 PM,115.637,6912.0,,,,
1263,04/12/17 05:00:00 PM,98.699,2432.0,,,,
1264,04/12/17 05:30:00 PM,83.935,1536.0,,,,
1265,04/12/17 06:00:00 PM,73.580,320.0,,,,
1266,04/12/17 06:30:00 PM,67.221,240.0,,,,
1267,04/12/17 07:00:00 PM,62.083,120.0,,,,
1268,04/12/17 07:30:00 PM,58.131,0.0,,,,
1269,04/12/17 08:00:00 PM,55.884,0.0,,,,
1270,04/12/17 08:30:00 PM,53.274,0.0,,,,
1271,04/12/17 09:00:00 PM,51.699,0.0,,,,
1272,04/12/17 09:30:00 PM,52.750,0.0,,,,
1273,04/12/17 10:00:00 PM,52.401,0.0,,,,
1274,04/12/17 10:30:00 PM,51.874,0.0,,,,
1275,04/12/17 11:00:00 PM,55.711,0.0,,,,
1276,04/12/17 11:30:00 PM,55.711,0.0,,,,
1277,04/13/17 12:00:00 AM,54.842,0.0,,,,
1278,04/13/17 12:30:00 AM,53.973,0.0,,,,
1279,04/13/17 01:00:00 AM,54.495,0.0,,,,
1280,04/13/17 01:30:00 AM,53.798,0.0,,,,
1281,04/13/17 02:00:00 AM,52.750,0.0,,,,
1282,04/13/17 02:30:00 AM,52.750,0.0,,,,
1283,04/13/17 03:00:00 AM,51.874,0.0,,,,
1284,04/13/17 03:30:00 AM,51.523,0.0,,,,
1285,04/13/17 04:00:00 AM,50.995,0.0,,,,
1286,04/13/17 04:30:00 AM,50.466,0.0,,,,
1287,04/13/17 05:00:00 AM,50.113,0.0,,,,
1288,04/13/17 05:30:00 AM,49.937,0.0,,,,
1289,04/13/17 06:00:00 AM,46.548,1.0,,,,
1290,04/13/17 06:30:00 AM,42.732,128.0,,,,
1291,04/13/17 07:00:00 AM,44.379,224.0,,,,
1292,04/13/17 07:30:00 AM,43.648,304.0,,,,
1293,04/13/17 08:00:00 AM,44.742,384.0,,,,
1294,04/13/17 08:30:00 AM,49.228,480.0,,,,
1295,04/13/17 09:00:00 AM,80.206,6400.0,,,,
1296,04/13/17 09:30:00 AM,96.555,10240.0,,,,
1297,04/13/17 10:00:00 AM,108.108,14848.0,,,,
1298,04/13/17 10:30:00 AM,116.100,16384.0,,,,
1299,04/13/17 11:00:00 AM,122.821,18432.0,,,,
1300,04/13/17 11:30:00 AM,126.648,19456.0,,,,
1301,04/13/17 12:00:00 PM,131.211,19456.0,,,,
1302,04/13/17 12:30:00 PM,132.604,18432.0,,,,
1303,04/13/17 01:00:00 PM,133.167,17408.0,,,,
1304,04/13/17 01:30:00 PM,134.022,16384.0,,,,
1305,04/13/17 02:00:00 PM,134.308,15872.0,,,,
1306,04/13/17 02:30:00 PM,131.488,14336.0,,,,
1307,04/13/17 03:00:00 PM,125.611,12800.0,,,,
1308,04/13/17 03:30:00 PM,117.968,10752.0,,,,
1309,04/13/17 04:00:00 PM,113.137,8704.0,,,,
1310,04/13/17 04:30:00 PM,107.046,6656.0,,,,
1311,04/13/17 05:00:00 PM,93.304,2432.0,,,,
1312,04/13/17 05:30:00 PM,79.151,2304.0,,,,
1313,04/13/17 06:00:00 PM,67.735,480.0,,,,
1314,04/13/17 06:30:00 PM,62.769,320.0,,,,
1315,04/13/17 07:00:00 PM,59.337,144.0,,,,
1316,04/13/17 07:30:00 PM,56.230,1.0,,,,
1317,04/13/17 08:00:00 PM,54.495,0.0,,,,
1318,04/13/17 08:30:00 PM,53.100,0.0,,,,
1319,04/13/17 09:00:00 PM,52.750,0.0,,,,
1320,04/13/17 09:30:00 PM,50.643,0.0,,,,
1321,04/13/17 10:00:00 PM,49.759,0.0,,,,
1322,04/13/17 10:30:00 PM,48.695,0.0,,,,
1323,04/13/17 11:00:00 PM,48.339,0.0,,,,
1324,04/13/17 11:30:00 PM,47.624,0.0,,,,
1325,04/14/17 12:00:00 AM,46.369,0.0,,,,
1326,04/14/17 12:30:00 AM,45.466,0.0,,,,
1327,04/14/17 01:00:00 AM,45.104,0.0,,,,
1328,04/14/17 01:30:00 AM,44.013,0.0,,,,
1329,04/14/17 02:00:00 AM,43.466,0.0,,,,
1330,04/14/17 02:30:00 AM,43.831,0.0,,,,
1331,04/14/17 03:00:00 AM,43.831,0.0,,,,
1332,04/14/17 03:30:00 AM,43.282,0.0,,,,
1333,04/14/17 04:00:00 AM,43.466,0.0,,,,
1334,04/14/17 04:30:00 AM,43.282,0.0,,,,
1335,04/14/17 05:00:00 AM,42.179,0.0,,,,
1336,04/14/17 05:30:00 AM,41.810,0.0,,,,
1337,04/14/17 06:00:00 AM,40.881,3.0,,,,
1338,04/14/17 06:30:00 AM,41.254,160.0,,,,
1339,04/14/17 07:00:00 AM,42.179,320.0,,,,
1340,04/14/17 07:30:00 AM,43.466,416.0,,,,
1341,04/14/17 08:00:00 AM,46.188,496.0,,,,
1342,04/14/17 08:30:00 AM,48.160,608.0,,,,
1343,04/14/17 09:00:00 AM,75.312,11264.0,,,,
1344,04/14/17 09:30:00 AM,80.382,13312.0,,,,
1345,04/14/17 10:00:00 AM,90.680,15360.0,,,,
1346,04/14/17 10:30:00 AM,100.083,16384.0,,,,
1347,04/14/17 11:00:00 AM,106.624,18432.0,,,,
1348,04/14/17 11:30:00 AM,112.690,19456.0,,,,
1349,04/14/17 12:00:00 PM,120.362,19456.0,,,,
1350,04/14/17 12:30:00 PM,125.611,19456.0,,,,
1351,04/14/17 01:00:00 PM,130.113,18432.0,,,,
1352,04/14/17 01:30:00 PM,130.660,17408.0,,,,
1353,04/14/17 02:00:00 PM,129.841,15872.0,,,,
1354,04/14/17 02:30:00 PM,124.077,14336.0,,,,
1355,04/14/17 03:00:00 PM,118.679,12800.0,,,,
1356,04/14/17 03:30:00 PM,113.137,10752.0,,,,
1357,04/14/17 04:00:00 PM,108.964,9216.0,,,,
1358,04/14/17 04:30:00 PM,104.747,7168.0,,,,
1359,04/14/17 05:00:00 PM,97.331,3072.0,,,,
1360,04/14/17 05:30:00 PM,77.923,1920.0,,,,
1361,04/14/17 06:00:00 PM,65.680,272.0,,,,
1362,04/14/17 06:30:00 PM,60.368,200.0,,,,
1363,04/14/17 07:00:00 PM,57.614,136.0,,,,
1364,04/14/17 07:30:00 PM,55.189,0.0,,,,
